trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
11122802780651521,17:26:00,17:26:00,1752,1,,
11122802780651521,17:28:00,17:28:00,1718,2,,
11122802780651521,17:29:00,17:29:00,1783,3,,
11122802780651521,17:30:00,17:30:00,1659,4,,
11122802790651521,14:39:00,14:39:00,1752,1,,
11122802790651521,14:41:00,14:41:00,1718,2,,
11122802790651521,14:42:00,14:42:00,1783,3,,
11122802790651521,14:43:00,14:43:00,1659,4,,
11122802800651521,12:57:00,12:57:00,1752,1,,
11122802800651521,12:59:00,12:59:00,1718,2,,
11122802800651521,13:00:00,13:00:00,1783,3,,
11122802800651521,13:01:00,13:01:00,1659,4,,
11122802810651521,16:32:00,16:32:00,1752,1,,
11122802810651521,16:33:00,16:33:00,1718,2,,
11122802810651521,16:34:00,16:34:00,1783,3,,
11122802810651521,16:35:00,16:35:00,1659,4,,
11122802820651521,16:32:00,16:32:00,1752,1,,
11122802820651521,16:33:00,16:33:00,1718,2,,
11122802820651521,16:34:00,16:34:00,1783,3,,
11122802820651521,16:35:00,16:35:00,1659,4,,
11122802830651521,12:56:00,12:56:00,1752,1,,
11122802830651521,12:57:00,12:57:00,1718,2,,
11122802830651521,12:58:00,12:58:00,1783,3,,
11122802830651521,12:59:00,12:59:00,1659,4,,
11222802780651521,17:31:00,17:31:00,1752,1,,
11222802780651521,17:33:00,17:33:00,1718,2,,
11222802780651521,17:34:00,17:34:00,1783,3,,
11222802780651521,17:35:00,17:35:00,1659,4,,
11222802790651521,14:44:00,14:44:00,1752,1,,
11222802790651521,14:46:00,14:46:00,1718,2,,
11222802790651521,14:47:00,14:47:00,1783,3,,
11222802790651521,14:48:00,14:48:00,1659,4,,
11222802800651521,13:02:00,13:02:00,1752,1,,
11222802800651521,13:03:00,13:03:00,1718,2,,
11222802800651521,13:04:00,13:04:00,1783,3,,
11222802800651521,13:05:00,13:05:00,1659,4,,
11222802810651521,16:37:00,16:37:00,1752,1,,
11222802810651521,16:39:00,16:39:00,1718,2,,
11222802810651521,16:40:00,16:40:00,1783,3,,
